family,condition,seed,n_agents,max_steps,active_targets,food_source_capacity,pheromone_enabled,checkpoint_dir,food_picked_up,food_delivered,delivery_conversion,early_deliveries,late_deliveries,late_delivery_fraction,post_discovery_deliveries,time_to_first_discovery,time_to_first_delivery,pickup_to_delivery_latency,exploration_coverage,pheromone_usage,episode_length
focused_pheromone_ablation_extended_30_agents,trained_with_pheromone__eval_with_pheromone,100,1,800,3,4,True,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,158,300,142.0,0.05084745762711865,0.018870250192703678,800
focused_pheromone_ablation_extended_30_agents,trained_with_pheromone__eval_without_pheromone,100,1,800,3,4,False,checkpoints/mappo_g/latest,1,1,1.0,1,0,0.0,1,158,338,180.0,0.04449152542372881,0.0,800
focused_pheromone_ablation_extended_30_agents,trained_without_pheromone__eval_without_pheromone,100,1,800,3,4,False,checkpoints/mappo_g_no_pher_true/stage3b_full_swarm_final,1,0,0.0,0,0,0.0,0,86,-1,-1.0,0.04364406779661017,0.0,800
focused_pheromone_ablation_extended_30_agents,trained_with_pheromone__eval_with_pheromone,101,1,800,3,4,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.04364406779661017,0.0,800
focused_pheromone_ablation_extended_30_agents,trained_with_pheromone__eval_without_pheromone,101,1,800,3,4,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.04364406779661017,0.0,800
focused_pheromone_ablation_extended_30_agents,trained_without_pheromone__eval_without_pheromone,101,1,800,3,4,False,checkpoints/mappo_g_no_pher_true/stage3b_full_swarm_final,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.04915254237288136,0.0,800
focused_pheromone_ablation_extended_30_agents,trained_with_pheromone__eval_with_pheromone,102,1,800,3,4,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.07372881355932204,0.0,800
focused_pheromone_ablation_extended_30_agents,trained_with_pheromone__eval_without_pheromone,102,1,800,3,4,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.07372881355932204,0.0,800
focused_pheromone_ablation_extended_30_agents,trained_without_pheromone__eval_without_pheromone,102,1,800,3,4,False,checkpoints/mappo_g_no_pher_true/stage3b_full_swarm_final,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.08220338983050847,0.0,800
focused_pheromone_ablation_extended_30_agents,trained_with_pheromone__eval_with_pheromone,103,1,800,3,4,True,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.05084745762711865,0.0,800
focused_pheromone_ablation_extended_30_agents,trained_with_pheromone__eval_without_pheromone,103,1,800,3,4,False,checkpoints/mappo_g/latest,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.05084745762711865,0.0,800
focused_pheromone_ablation_extended_30_agents,trained_without_pheromone__eval_without_pheromone,103,1,800,3,4,False,checkpoints/mappo_g_no_pher_true/stage3b_full_swarm_final,0,0,0.0,0,0,0.0,0,-1,-1,-1.0,0.05296610169491525,0.0,800
